id,date,tweet
1350948827554000899,2021-01-17 23:31:14+00:00,One of my profs caught COVID and doesn't want to extend assignments 😐
1350948812244848640,2021-01-17 23:31:10+00:00,Keily def got Covid
1350948793798287368,2021-01-17 23:31:06+00:00,"Its a tad bit chilly in here, 15C.

Water?  Who needs water?!

Easy breathing with 14ppm of smoke.

Plant based cure for COVID-19...
Plant your butt at home

#plants #soil #nature #teamfauna #chlorophyll"
1350948792451936261,2021-01-17 23:31:06+00:00,"Friends disband
Friends covid
Friends seungri 
Friends aespa 
Friends bolsonaro"
1350948790522535937,2021-01-17 23:31:05+00:00,SEARCH BIG ASS FANS both at YOUTUBE &amp; their FB &amp; website as they protect &amp; make rooms safe from COVID-19 so these fans are a must-have if you can afford them : )
1350948777616674821,2021-01-17 23:31:02+00:00,I’ve been sick for the past couple of days and was so worried I might’ve had to cancel my anniversary with my bf. Literally had worried about work AND me being sick. Like what if I had Covid😐
1350948777075605504,2021-01-17 23:31:02+00:00,"I've recovered from COVID-19, but it was fucking terrifying to lose my taste/smell. All the pleasures of the world were rendered bland and tasteless. I'm cooking a decadent batch of Beef Bourguignon to celebrate the return of my senses but I wish no one else has to deal w/this"
1350948766858289152,2021-01-17 23:31:00+00:00,I’m not beating up Joe Woods. If you can’t see the absolute lack of talent on this defense you can’t be helped. Our best player was even 2/3 himself after Covid. #Browns
1350948755349131264,2021-01-17 23:30:57+00:00,Hope the Sixers stay COVID negative 🤞🙏
1350948753793019906,2021-01-17 23:30:56+00:00,"join the prayer circle : 
                    
                    🕯      🕯
           🕯                       🕯
                      DARIO
        🕯       DOESN’T      🕯 
                 HAVE COVID
           🕯                       🕯
                   🕯      🕯"
1350948750504681474,2021-01-17 23:30:56+00:00,covid best be under control this summer cause i’m tryna throw another girls gays and they’s party
1350948745744146441,2021-01-17 23:30:55+00:00,"Bill Gates owns the most USA farm land, Chinese troops are in American cities, the government is using Covid as an excuse to control us, they’re trying to get rid of paper money and make all currency digital

The New World Order has started 

(I’ve been warning y’all for years)"
1350948741646311426,2021-01-17 23:30:54+00:00,cool someone in my family got  covid 😁🙏
1350948735547805705,2021-01-17 23:30:52+00:00,"In the coming Biden years I will continue to expect very little of politicians. People who want power are usually the people who shouldn't have it.  But I am going to hope that we, the people, have learned some lessons from the past few years, including the COVID disaster."
1350948730195816455,2021-01-17 23:30:51+00:00,Covid starts and kim jong un goes into a “coma”. You seriously expect me to believe that when NK are killing corona patients? I think they’ve murdered an innocent man!#justiceforkim
1350948719227764736,2021-01-17 23:30:48+00:00,imagine risking covid to film an episode of james corden
1350948714584682498,2021-01-17 23:30:47+00:00,Cancer patients are some of the most vulnerable during this pandemic. Most people probably have had family members that have had cancer. Please wear a mask. #Covid_19.
1350948699791351814,2021-01-17 23:30:44+00:00,If my son have to miss another year of sports because of COVID I’m gonna be pissed
1350948694728839178,2021-01-17 23:30:42+00:00,"Instead of helping with the Covid-19 vaccine rollout, the national guard in each state are defending their Capitols against Trump and the violent insurrectionists."
1350948686524780544,2021-01-17 23:30:40+00:00,Imagine getting a covid test while having a concussion. That’s gotta be an experience
1350948685375557632,2021-01-17 23:30:40+00:00,"COVID gonna continue being a thing for years to come. 

Lot of people here too selfish."
1350948681198030852,2021-01-17 23:30:39+00:00,"I didn’t know Ruthless was still on. I thought it got canceled or closed due to COVID. I guess the website I would pirate it on said, “Nah, we not putting upnew episodes of this shit” lol"
1350948673916727296,2021-01-17 23:30:37+00:00,"having                           disliking 
covid-19       🤝               BTS 
                  no taste"
1350948670259212292,2021-01-17 23:30:37+00:00,Go to work and stay y’all ass home so covid can die
1350948669474922497,2021-01-17 23:30:36+00:00,Anyone else think it’s really peak with players off due to covid. 🤷‍♂️
1350948668355063810,2021-01-17 23:30:36+00:00,"Conservatives: ""We cannot allow free speech to be censored! We need to stand up for those who are forcibly silenced!""

Rebekah Jones: ""Oh neat, so I was arrested in an attempt to silence my COVID reporting, and-""

Conservatives: ""SHUT UP, LIBTARD, NOT YOU!""

#LetHerSpeak"
1350948666056519682,2021-01-17 23:30:36+00:00,. @TheRestHistory you guys have me burning thru my Audible credits faster than the US treasury prints COVID dollars. Audible should sponsor you. Keep up the great work.
1350948660054528001,2021-01-17 23:30:34+00:00,"It’s people going out to packed clubs that have had Covid-19 twice, people really will put they life on the line to be in the mix"
1350948641012408326,2021-01-17 23:30:30+00:00,"So a great big fcuk you to anyone who hasn’t been following Covid guidelines bc I just got discharged from an ER because even though my hip is FUBARed &amp; I can’t walk, they HAVE NO BEDS &amp; can’t treat people. Not in any ER in the Houston area. NONE. ZERO. People w/broken limbs"
1350948630346215425,2021-01-17 23:30:27+00:00,"the girls dnt miss a pride , covid &amp; all"
1350948629033476101,2021-01-17 23:30:27+00:00,"Small update bc im overflowing with gratefulness: my great gramma is now at home, well recovered from her knee surgery, and Covid negative, symptom free. 💜"
1350948628194590721,2021-01-17 23:30:27+00:00,Covid-19: Vaccination rollout begins for over-70s in England
1350948624935563266,2021-01-17 23:30:26+00:00,the MCU is the only series I won't bitch about not doing COVID. it's set in the future and the guy who ate the bat probably got snapped.
1350948616513482752,2021-01-17 23:30:24+00:00,Can someone give me the numbers on the homeless deaths from COVID 19?
1350948615687176196,2021-01-17 23:30:24+00:00,"The Constitution requires that @JoeBiden deliver a ""State of the Union"" - but, not in a joint session. He can give Congress a copy of his address and speak to the nation from the Oval Office.

COVID, ya know? Would be interesting to see the GOP sit on their asses, tho.

Thoughts?"
1350948603796353025,2021-01-17 23:30:21+00:00,BREAKING: Victorian CHO Brett Sutton says he believes there is one player infected with COVID-19 among Victoria's four new cases today. @newscomauHQ
1350948600843534339,2021-01-17 23:30:20+00:00,i think my cat got covid ://
1350948598738006020,2021-01-17 23:30:20+00:00,okay bro i get covid and all but why the gym got me running on the tredmill with a mask on..like bro ima die.
1350948572032880641,2021-01-17 23:30:13+00:00,.@sbancel You have a responsibility to make sure the COVID-19 vaccines @Moderna_TX produces are available to everyone who needs them—especially the most vulnerable. Will you commit now to put people over profit and ensure a #PeoplesVaccine?
1350948571798007808,2021-01-17 23:30:13+00:00,"sure covid might’ve killed a lot of people, but at least now sick people at school will wear masks. hopefully"
1350948554299367426,2021-01-17 23:30:09+00:00,thinking about the time my ex said he’d take me to disneyland in october and he DIDNT and then covid hit and it was closeddddd im still mad
1350948545084461056,2021-01-17 23:30:07+00:00,Was thinking about my to-do list for the next two years and realized: we should do another census. The Constitution says they must be done at least every ten years but doesn't prohibit more often. COVID has caused a lot of migration and we should count it.
1350948538352619535,2021-01-17 23:30:05+00:00,I’m so over this Covid shit dawg how long is this gone go on for 🤦🏽‍♂️
1350948526801485829,2021-01-17 23:30:02+00:00,I aint the brightest light bulb in the room but that covid vaccine damn sure aint a vitamin 😒
1350948525199273986,2021-01-17 23:30:02+00:00,"Total COVID-19 tests performed in New Caledonia: 19827. 44 cases, of those 0 today; 0 death, of those 0 today."
1350948520761688064,2021-01-17 23:30:01+00:00,"US Daily Covid numbers via @COVID19Tracking 1/2

Total Cases: 23.6M | Total Deaths: 388K

*Note that Sunday and Monday are often low due to weekend reporting

Newly reported deaths:
Today: 2,044
Yesterday:3,695
Last week 01/10: 2,068"
1350948516940701697,2021-01-17 23:30:00+00:00,Covid is real but here we are...
1350948503644680200,2021-01-17 23:29:57+00:00,The Master of the Coombe hospital said one of his sons did unpaid work in the hospital. Qs - Is he insured to be in the hospital? What is a person who is not a patient or employee of the Coombe doing in the hospital during Covid Restrictions?
1350948500238954500,2021-01-17 23:29:56+00:00,"my 89 year old grandmother and the matriarch of my family got the first dose of her vaccine on Tuesday. if you’ve talked to me at all you know how close we are, so knowing that she’s almost protected from COVID is the true light at the end of the tunnel."
1350948491598700544,2021-01-17 23:29:54+00:00,"“Ya bro there’s no way I’m going to get the Covid vaccine.  I have no idea what’s in it... hold on let me order”

Hi welcome to Mcdonald’s what can i get you

“Ya can I do a Big Mac with a large fry and a 4 pc nugget with a large coke. But ya man like i was saying there’s no way”"
1350948487769284612,2021-01-17 23:29:53+00:00,"Feeling so much better today. Thank you @fidelirtuno for everything that you do for me while I’m sick with COVID-19. 
It was pretty scary the first 5 days. #Fidirocks #Covidsucks #3daystoquarantineleft #Igotthis 🙏🏼❤️💪🏼"
1350948487656050692,2021-01-17 23:29:53+00:00,@ the ut kids in Colorado in a pandemic I hope y’all test positive for covid. MANIFESTING IT!!
1350948481016455171,2021-01-17 23:29:51+00:00,Professor Michael O’Connell- my daughter works 13 hour shifts in Tallaght Hospital with COVID patients and as of now TODAY still has no got vaccine.  And you consider it is ok to give to your kids ahead of frontline workers- shame on you #  @CoombeHospital @DonnellyStephen @HSEL
1350948479418462208,2021-01-17 23:29:51+00:00,Definitely gonna go to Star Wars Celebration when COVID is over
1350948446908391438,2021-01-17 23:29:43+00:00,"After Covid, I’m gonna pull “fake drunk” vibes so don’t push me to take shot, chugga damn beer...I’m baby sitting that drannnnkkk"
1350948444769284100,2021-01-17 23:29:43+00:00,I have the worst cramps and now I have to self isolate for 10 days because my roommate has Covid. I’m already going insane. Wear a damn mask. Please
1350948440675647492,2021-01-17 23:29:42+00:00,If you come around me you need to be tested for covid and I'm not going to any large gatherings sorry in advance
1350948428587659264,2021-01-17 23:29:39+00:00,I am in love with fish coochie smelling Susan and nobody can stop me. Not even her husband who has a sausage weenie. He’s mostly balls and no meat. But Susan loves mine. I just wish I had covid so I couldn’t smell her fish puss.
1350948418173198336,2021-01-17 23:29:36+00:00,I imagine that the #BidenCaravan is #maskedup as they make their way through #COVID ravaged #SouthAmerica from Honduras. They look peaceful. Get ready California for your new residents courtesy of @JoeBiden &amp; @KamalaHarris   @SenSanders is ready to give them everything for free.
1350948409461583875,2021-01-17 23:29:34+00:00,Niggas is at Huntington Beach posting “What’s Covid???” 🤣🤣 what a irresponsible &amp; dangerous vibe
1350948396635402240,2021-01-17 23:29:31+00:00,"Question.

Y’all know anybody that’s died from COVID at home? People think I’m crazy when I said the only people that die from COVID got admitted to the hospital. 🤷🏾‍♀️"
1350948395792347138,2021-01-17 23:29:31+00:00,plugs never wear masks but ive never heard of a plug with covid
1350948389517721600,2021-01-17 23:29:30+00:00,I want to get my hair professionally done like yesterday but I also think it's probably not the right thing to do because of Covid but also salons/shops are probably struggling so much rn because of that. 😩
1350948383574405120,2021-01-17 23:29:28+00:00,What's going on with @MylesLGarrett? He hasn't looked the same since COVID.
1350948375584272385,2021-01-17 23:29:26+00:00,My birthday in April I need to get some plans in motion now but this Covid shit so up in the air
1350948368382623744,2021-01-17 23:29:25+00:00,"Filing a Canadian Human Rights complaint against Peters First Nations, Indigenious Services and @Min_IndServ  for the Covid Rollout on reserves.   

#canpoli #racist 

Filled and submitted

Then off to handle auditions for movie. 

Weird variety of life."
1350948356399505409,2021-01-17 23:29:22+00:00,"With Covid restrictions you could have competition for doggers, The Masked Swinger."
1350948338049441796,2021-01-17 23:29:17+00:00,"Fuck covid 
Fuck this pandemic 
Everything is lame and boring even when I’m having fun. Tired of this shit sports,events,bars etc its too much"
1350948335146979334,2021-01-17 23:29:17+00:00,"the guy who stays behind me in classes tested positive for covid and suddenly im starting to feel all the symptoms
why am i like this"
1350948322270437376,2021-01-17 23:29:14+00:00,COVID really haven’t went nowhere it’s finna be March...AGAIN
1350948312845836291,2021-01-17 23:29:11+00:00,I family friend's elderly father dying from cancer wanted to go home from the hospital and be with his family for his last days here on earth.  So he went home to be with family and he died peacefully at home from his cancer.  It was reported as covid.
1350948310476083200,2021-01-17 23:29:11+00:00,Got vaccinated against covid-19 about an hour ago. Slight headache (could be a lot of things not related) otherwise everything is great! Going back for my 2nd dose on the 5th of February.
1350948308857057282,2021-01-17 23:29:10+00:00,oh hey btw guys my whole family and i now have covid cause my dad brought it back from the hospital but on the upside i am so very sexy
1350948298950127627,2021-01-17 23:29:08+00:00,Scrolling Nextdoor loving the absolute hypocrisy of the rich leftist liberals in my community sharing tips on how to lie&amp;sneak into lower income communities to get a COVID vaccines that they are not entitled to stealing from people who live in those communities that need them 😂
1350948262845493248,2021-01-17 23:28:59+00:00,“How you G’d up and you scared of Covid” lollllllll
1350948260438040576,2021-01-17 23:28:59+00:00,You don’t need to wash ur hands if you’ve already had covid!
1350948259230056453,2021-01-17 23:28:59+00:00,Just saying this season would’ve been a lot better if I were able to go to the browns game I was supposed to go to. Fuck you covid
1350948245095256067,2021-01-17 23:28:55+00:00,Does jb have covid cause gahdamn he coughing up a lung 💀
1350948242264117248,2021-01-17 23:28:55+00:00,i’m the only one in my family that don’t be leaving the house 🤣 thought i was being covid friendly but just realized i don’t actually have friends 😣
1350948233833570307,2021-01-17 23:28:53+00:00,someone asked me if i had covid at work cause i couldn’t stop coughing but really i downed like 6 tic tacs at once and started choking
1350948232399106049,2021-01-17 23:28:52+00:00,"United States

4% of World Population/ 20% of Global COVID-19 deaths

1856 dead in 24 hrs

Coronavirus Cases:24,460,550
Deaths:407,042"
1350948222701854726,2021-01-17 23:28:50+00:00,Whenever I get the opportunity to take the Covid vaccine I’m not even hesitating
1350948220151734272,2021-01-17 23:28:49+00:00,my job just offered me so much money to go back to work Bc my consumer came back w covid.... said fck it mask on 🥴🥺 very tempted
1350948203630309377,2021-01-17 23:28:45+00:00,I would’ve taken the asterisk next to 2020 COVID champs for baker 😭 😭
1350948198655913985,2021-01-17 23:28:44+00:00,"Okay, somebody needs to give somebody on NBC a COVID test.  Too much coughing going on.  I don’t know who it is, but it’s making me cringe that no one is wearing a mask."
1350948190078513157,2021-01-17 23:28:42+00:00,"Thread: Assalamu Alaykum, My Beloved Grandmother has passed away due to COVID-19 Complications, May Allah give her the highest rank of Jannah, I’m asking for you to keep her in your duas during these difficult times."
1350948185594863624,2021-01-17 23:28:41+00:00,"If more Australians got off their arses &amp; played #tennis instead of sitting on them &amp; flying in Covid-infected ball-smackers which extends restrictions on the rest of us, we’d be better off.
Goebbels: ‘sport - the soma of the masses’.
Life is not a spectator sport, Australia."
1350948179336900608,2021-01-17 23:28:40+00:00,"Today, my grandma received the COVID-19 vaccine at Abraham Lincoln HS, the same high school she graduated from several decades ago. 

Built in the Depression, this is a reminder that austerity is not the answer to crisis. What you invest in today may be vital for many tomorrows."
1350948174966480901,2021-01-17 23:28:38+00:00,Taiwan is a master of keeping pandemic spread to a minimum and as a result have seen economic growth in the era of covid-19. Lesson for Jamaica @AndrewHolnessJM  @christufton
1350948173267791873,2021-01-17 23:28:38+00:00,"Anyone with details of @MOH_Kenya's plans re start of COVID-19 vaccination in the country, planned to begin in about days?"
1350948160001208321,2021-01-17 23:28:35+00:00,Tbh due to covid and the lockdown I’m still 26. My 27th &amp; 28th birthday were stolen
1350948154905128966,2021-01-17 23:28:34+00:00,I love that traffic ain’t beast during covid.. I can dead come to the city and not take a million hours to do it
1350948141999280134,2021-01-17 23:28:31+00:00,"If you had Covid, it does not mean that you are liberated from wearing a mask in public!! So please wear your mask, thank you :))"
1350948136513118212,2021-01-17 23:28:29+00:00,"It really blows my mind some of you are parent’s &amp; out EVERY Friday Saturday Sunday. I’ll even put aside we’re still in a PANDEMIC (wild you’d even risk bringing Covid home), like why even have a child if youre still concerned with what the moves are on the weekend’s."
1350948129688924160,2021-01-17 23:28:28+00:00,god make nct do a europe tour as soon as this covid ends please dear god please im begging please while im in europe pleaseEEEEE
1350948128283832323,2021-01-17 23:28:27+00:00,I hope James Brown (NFL on CBS) doesn’t have Covid. 😳
1350948120276983812,2021-01-17 23:28:25+00:00,Border county to set up isolation site to contain COVID-19 imports from abroad
1350948114203627529,2021-01-17 23:28:24+00:00,I have never been to a concert😩 &amp; now it look like I won’t be able to cause of covid ☹️
1350948107912159234,2021-01-17 23:28:22+00:00,I want to go to LA for a few days but COVID 19 is really bad out there I hear 🥺🥺
1350948102933516293,2021-01-17 23:28:21+00:00,bro slide w a covid mask
1350948095920627715,2021-01-17 23:28:20+00:00,"This week company nak buat test covid utk staff. 

Fuhhh nebesss"
1350948095408877568,2021-01-17 23:28:20+00:00,"I know we're all fatigued re: Covid, but it has entered my life and my world, and I can't stop talking about it. I plan on continuing to talk about it. #yql 

Today: low grade fever and still can't smell, and really weak :) 
I'll be okay though."
1350948095153086465,2021-01-17 23:28:19+00:00,This virus is not going any time soon. Not with the way people are being careless and private labs are selling negative covid reports for travellers. Everyone is just being so irresponsible.
1350948048126537736,2021-01-17 23:28:08+00:00,People that deny or downplay COVID do my fucking head in
1350948035858227202,2021-01-17 23:28:05+00:00,If you paying 12$ hourly you got TOO MUCH nerve to ask a mf to work with COVID patients.... Pay Accordingly !
1350948032083324935,2021-01-17 23:28:04+00:00,"Why do wealthy people think they are special and should receive preferential access to the COVID vaccine Many public servants are necessary, waiting their turn patiently. Pro athletes aren’t essential workers. Your bank teller is more necessary."
1350948024458076167,2021-01-17 23:28:03+00:00,"My high school classmate just succumbed to covid, bringing the total of people I know who have died of covid IN THE PAST WEEK to five. Get on outta here with your “It’s the flu.”"
1350948012521123849,2021-01-17 23:28:00+00:00,"Does Boomer Esiason have covid? Coughing a little suss
#KCvsCLE"
1350948009832550405,2021-01-17 23:27:59+00:00,So I missed 2 weeks of work due to being COVID+ and it SUCKS. I'm losing half my paycheck (which isn't huge to begin with) and I need some help this month. I'm opening up EMERGENCY COMMISSIONS tomorrow as well as doing a 545 stream.
1350948006485438468,2021-01-17 23:27:58+00:00,"Mom: Don’t go to the gym there’s covid there!

Also mom: has invited my uncles who have had covid a month ago and there family are sick over to OUR house and we don’t have Lysol and they don’t disinfect...for a week"
1350948004262506501,2021-01-17 23:27:58+00:00,I'm thoroughly enjoying seeing everyone getting their knickers in a twist over @MerPolTraffic enforcing Covid regs on the road.
1350948003637563395,2021-01-17 23:27:58+00:00,"If they make you take a card,chip mark for covid to be eligible to be a part of society,you may as well be taking the mark of the beast"
1350947991369232394,2021-01-17 23:27:55+00:00,Rigged and Fixed society we live in. Can the fear mongering please go away. Covid is not deadly. The vaccine is an excuse for depopulation. Stop the fear. Nothing to fear but fear itself.
1350947981248311301,2021-01-17 23:27:52+00:00,JB coughing COVId all over everybody. 😳
1350947977662230528,2021-01-17 23:27:51+00:00,"Noisy screamers be like:
Covid death toll: They were going to die anyway!
Vaccine: OMG DISASTER! ELDERLY FRAIL PEOPLE IN NORWAY HAVE DIED DIRECTLY BECAUSE OF THE VACCINE WE ARE 100% SURE OF OUR FACTS!"
1350947977276387330,2021-01-17 23:27:51+00:00,Please pray for my grandpa he’s in the hospital with covid 😓❤️🙏🏻🙏🏻🙏🏻🙏🏻
1350947976596885508,2021-01-17 23:27:51+00:00,Already had my first dose of the covid vaccine and now in 2 weeks I will be having the second! 🙂💪🏼👑
1350947974302605313,2021-01-17 23:27:51+00:00,Tested positive for covid today..
1350947970754215936,2021-01-17 23:27:50+00:00,do your research before spreading information about coronavirus (Covid-19) (2019-nCov)
1350947967407173635,2021-01-17 23:27:49+00:00,I have Covid... covid doesn’t have me.
1350947965700091904,2021-01-17 23:27:49+00:00,The nhs need to update their covid symptoms because I was not warned for the amount I would sweat while having it 😰
1350947963170906116,2021-01-17 23:27:48+00:00,Music an Covid aus;)
1350947962655039490,2021-01-17 23:27:48+00:00,"Chiefs should intentionally have a covid outbreak next Friday, give my man Pat another 10-14 days to rest."
1350947962298507270,2021-01-17 23:27:48+00:00,Start on first intake 2018 until now 4 years in diploma still tak habis 🙂 and u know what just extend and postpone  to take exam&amp;intern cause of covid.All politeknik student just like tikus dalam makmal . Extend &amp; Postpone .Gg
1350947947396136966,2021-01-17 23:27:44+00:00,"not my dad's colleague being anti covid vaccine.... 
the temptation to have commented ""youve had other vaccines right? they work the fucking same"""
1350947944334295041,2021-01-17 23:27:43+00:00,.@sbancel You have a responsibility to make sure the COVID-19 vaccines @Moderna_TX produces are available to everyone who needs them—especially the most vulnerable. Will you commit now to put people over profit and ensure a #PeoplesVaccine?
1350947942211923970,2021-01-17 23:27:43+00:00,Jim Brown coughing up a covid lung on tv rn omg
1350947938789453827,2021-01-17 23:27:42+00:00,have not seen him in 3 weeks.. fuck you COVID✨
1350947934687395845,2021-01-17 23:27:41+00:00,These Covid cancellations are concerning to me. I hope the NBA can figure it out soon. Also the Knicks are a surging team👀👀👀!!! Listen to my recent episode for my takes on Covid and the Knicks!!!
1350947929905836040,2021-01-17 23:27:40+00:00,Ummm somebody needs a mask a cup of water and paperwork proving a negative covid test on CBS right now
1350947928639229952,2021-01-17 23:27:40+00:00,Gonna go vacation inland since all yall mfs wanna come to the beach and spread covid 😭😭😭
1350947928534347777,2021-01-17 23:27:40+00:00,Here is why the new covid 19 virus is far more infectious. The size of the new virus  particle is smaller and behaves more like a gas spreading more than the 1.5 m distancing rule. It passes through the smallest pore size mask. @OCUCEPT_YES cybercy@me.com
1350947921232076801,2021-01-17 23:27:38+00:00,The same lagos with high rates of COVID-19 is also resuming today ok
1350947919944429573,2021-01-17 23:27:38+00:00,Who’s got covid on the @NFLonCBS set? #cough #cough #cough
1350947916349894665,2021-01-17 23:27:37+00:00,"People in Juneau for the #akleg: 

Know that it’s ok to follow the rules and go out. Just don’t post pics. Many seem to feel that Covid is spread by taking pictures being around people, not by being around people. A lot of people were out this weekend, bicameral and bipartisan."
1350947910389805064,2021-01-17 23:27:35+00:00,My dad got his Covid vaccine today 🤗
1350947909316046855,2021-01-17 23:27:35+00:00,"Just picked up a text from dad saying one of his neighbours has died, from Covid. We've known her for over 30 years. Lovely lady. Sleep well Kate."
1350947908925927427,2021-01-17 23:27:35+00:00,UK women’s team is down a good chunk of their roster for Covid protocols...so why are they playing?
1350947905620865026,2021-01-17 23:27:34+00:00,"getting                          disliking 
covid-19       🤝            Naruto 
                  no taste"
1350947901556600837,2021-01-17 23:27:33+00:00,Umm...who is that with the Covid cough on #nfloncbs
1350947900243791875,2021-01-17 23:27:33+00:00,James Brown coughing on tv with no mask giving all them niggas Covid
1350947897035128833,2021-01-17 23:27:32+00:00,James brown just coughing Covid all over the whole set LMAOOOOO
1350947895466450947,2021-01-17 23:27:32+00:00,nothing annoys me more than a “i had a cold a few months ago and that was probably covid so like i have the antibodies now” type bitch
1350947893016993804,2021-01-17 23:27:31+00:00,The amount of COVID—19 issues in the @NBA shows just how undisciplined NBA players are.
1350947892203298819,2021-01-17 23:27:31+00:00,took about 30 seconds and looked up news regarding the uk variant of covid and haa aa aa ahah a aaaa aaa aaaa aaaaaaaaaaaaaaaaaa
1350947886239019012,2021-01-17 23:27:30+00:00,"Yo, somebody has covid in this state farm post game show"
1350947883789529094,2021-01-17 23:27:29+00:00,Just finished listening to @JillWineBanks book The Watergate Girl. It was excellent and one of the best non-fiction books I've listened to during Covid. Super engaging and provides great context for today's atmosphere. #books #audiobooks #watergate #whitehouse #JillsPin
1350947857814196229,2021-01-17 23:27:23+00:00,"One of my best friends from HS fiance just had his dad die from COVID in the ICU because at Christmas he told his dad ""it's just the flu stop being dramatic and living a sheltered life"", so he came to Xmas with the family and got it

But tell me again why shows are okay"
1350947849052295169,2021-01-17 23:27:21+00:00,I know I've been at home for awhile now... But something about today is making me bored out of my skull. 😓😭 I really can't blame this on COVID...
1350947830660263938,2021-01-17 23:27:16+00:00,"My dad got his #Covid vaccine today &amp; I feel so much relief! 

I said to my 9 y old: “this is the beginning of the end-light at the end of the tunnel!” to which she replied, “I don’t know, 2021 might have dragons-we never search ice caves you know.” 
2020 left a mark apparently😂"
1350947826742784001,2021-01-17 23:27:15+00:00,"In Ireland the youngest person to die of Covid was 25. Children under 12 do not need to wear a mask, does more harm then good at that age."
1350947807528710145,2021-01-17 23:27:11+00:00,I s2g the people I know who are still going out/being around others in nonessential or social distance matters are completely fine but those who are safe and doing everything they can to not be exposed are the ones getting Covid. I hate this. No one should get it but ugh.
1350947807495135234,2021-01-17 23:27:11+00:00,"A broken record, but moving is so stressful and covid after effects do not help."
1350947803242110977,2021-01-17 23:27:10+00:00,"#NewZealand 

#COVID19nz 

how many patients are in hospital with covid?

@chrishipkins 
@hoskingonzb 
@JudithCollinsMP 
@SeanPlunket 
#nzpol"
1350947798645153794,2021-01-17 23:27:09+00:00,JB got the COVID.
1350947797290381318,2021-01-17 23:27:08+00:00,"just saw an ad for amazon where it was talking about the stuff it apparently does to combat covid and dear god, i just fuckin realized that we have propaganda for corporations"
1350947794513776644,2021-01-17 23:27:08+00:00,"I want a Covid vaccine, but only after healthcare workers, senior citizens, teachers, transportation workers, anyone with compromised health, anyone whose job interacts with the public, law enforcement, and the military, etc. I can SIP until others in need are taken care of."
1350947787379273735,2021-01-17 23:27:06+00:00,Y’all got covid? @CBSSports @NFLonCBS
1350947781716946945,2021-01-17 23:27:05+00:00,"Why have some people got to be such douche bags. A woman on Facebook wanting a walking buddy and it’s all kicking off. It’s legal to have one person to be part of your exercise group, just let her be #covid #loneliness #exercise #walkingbuddy"
1350947779254870023,2021-01-17 23:27:04+00:00,they check James Brown for covid? He been coughing on air for a min.
1350947777933680646,2021-01-17 23:27:04+00:00,can’t tell if my headache is a covid headache or just the genuine stress in my life
1350947771105337346,2021-01-17 23:27:02+00:00,"#Gumbel hackin a lung up means that this will be the first (erm, 16th) televised COVID spread"
1350947768936894466,2021-01-17 23:27:02+00:00,My 20s will be extended to 32 bc of lost time during COVID-19
1350947768626524165,2021-01-17 23:27:02+00:00,"The pups have decided to help us determine we dont have covid, they’ll kill us with stinky farts every 10 min so we know we can still smell things...so there’s that"
1350947765858263040,2021-01-17 23:27:01+00:00,Added on to the list of shit I have to be stressed about is the fact that my fucking covid test results still aren’t in yet and I’m not sure what happens if they aren’t in before I arrive in NY
1350947764750979082,2021-01-17 23:27:01+00:00,"From the insanely low stakes, the barrage of Zoom convos that mostly exist for celebrity cameos, and its fear of showing people having fun doing easy crimes, LOCKED DOWN is a misfire BECAUSE of it taking place during the COVID-19 pandemic."
1350947764402847746,2021-01-17 23:27:01+00:00,"A Tarrytown pharmacist said get on COVID-19 vaccine waitlists wherever you can if you qualify. 

The pharmacy found out yesterday they will not be getting more doses of the vaccine for new patients next week, despite having about 40,000 people on their waitlist. 
@KVUE"
1350947759726145536,2021-01-17 23:26:59+00:00,"Realistically speaking, COVID is never going to end even if a vaccination program went super sonic, because like 70% of Americans will forget to get their second dose of a vaccine."
1350947754399432714,2021-01-17 23:26:58+00:00,James Brown is coughing up a lung. #COVID?
1350947747646595076,2021-01-17 23:26:57+00:00,:( im so hungry but i cant taste because of covid
1350947743120941058,2021-01-17 23:26:56+00:00,"my coworker was exposed to Covid Monday, we all got vaccinated Tuesday, today she tested positive so now I’m getting tested tomorrow 😭"
1350947740835049479,2021-01-17 23:26:55+00:00,"That nigga got covid, I know y’all hear it. Is that James Brown coughin all stupid like det? Can’t be James. James not gon beat that shit if it’s James"
1350947724720549889,2021-01-17 23:26:51+00:00,In DC if you take the COVID vaccine they give you free weed 😂😂😂 them damn crazy 🤦🏾‍♂️
1350947724510851080,2021-01-17 23:26:51+00:00,I’ve been in the er for so long today and the fucking dr told me I was positive for covid and comes back an hour later to tell me I’m fucking negative and that I just have bronchitis???? Bruhhhhh i don’t even remember the last time I was this mad????
1350947719679004674,2021-01-17 23:26:50+00:00,"""We'll address people starving after Covid."" Dude, there's like 9 million federal employees. You can do more than one thing at a time."
1350947716055130117,2021-01-17 23:26:49+00:00,Somebody on the Post-game panel has COVID symptoms...🤔
1350947712737402882,2021-01-17 23:26:48+00:00,"Covid is the chicken licken of viruses.

Foxy locksy will take us all to the king."
1350947708916396039,2021-01-17 23:26:47+00:00,"I’m so ✨angry✨ at our lack of leadership, in regards to covid, in this country. It has left a huge gap of missing information that has thus been filled with misinformation. Some ppl are trying to fill it w/science but they won’t listen unless it’s from the highest office."
1350947695729516548,2021-01-17 23:26:44+00:00,James Brown spreading the COVID right now on the @NFLonCBS set.
